snapshot_utc,source,source_url,source_id,project_name,developer,city,district,address,class,completion,latitude,longitude,price_available,price_note,price_total_min_uzs,price_total_max_uzs,price_total_min_usd,price_total_max_usd,price_per_sqm_min_uzs,price_per_sqm_min_usd,min_area_sqm,max_area_sqm,rooms_available,payment_methods,source_freshness,source_error,cached_snapshot_utc,location_valid,location_issue
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201700,Davr Residence,Binar Group,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,"2026, 4 ч.",,,False,price on request,,,,,,,49.8,72.5,"1, 2, 3",Муддатли тўлов 10 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200955,F&M Tower,Al Aziz Oil,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,"2026, 3 ч.",,,False,price on request,,,,,,,,,,"Ипотека, Муддатли тўлов 18 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200255,Fayz,Richeville,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200315,Florya Residence,Glorious Building,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,"2025, 4 ч. - 2027, 4 ч.",,,True,,351000000.0,,29227.0,,9000000.0,749.0,,,,Муддатли тўлов 36 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200260,Hovli Beltepa,Richeville,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,202415,Makon Residence,Makon Residence,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,"2028, 2 ч. - 2029, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 48 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201370,Nazarbek Makon,Art Development,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,"2026, 3 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201010,Nur Baraka,Nur Baraka,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,"2026, 4 ч. - 2027, 4 ч.",,,False,price on request,,,,,,,61.2,76.3,"2, 3",Муддатли тўлов 18 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201895,YANGI AVLOD,Euro House,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,"2027, 4 ч.",,,True,,421290000.0,,35080.0,,9300000.0,774.0,,,,Муддатли тўлов 24 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200335,Yangi Eshonguzar,Genus Development,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район, Эшангузар",,"2026, 1 ч. - 2027, 4 ч.",,,True,,403200000.0,,33574.0,,8400000.0,699.0,,,,"Ипотека, Муддатли тўлов 36 ойгача",live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,200950,Zangiota City Residence,CITY ART PROJECT,Toshkent viloyati,Zangiota tumani,"Ташкентская область, Зангиатинский район",,"2026, 4 ч. - 2027, 4 ч.",,,False,price on request,,,,,,,,,,Муддатли тўлов 22 ойгача,live,,,True,ok
2026-06-29T05:00:05+00:00,salomuy,https://salomuy.uz/,201660,Sohil Plaza,Sohil Plaza,Xorazm viloyati,Urganch shahri,"Хорезмская область, город Ургенч",,,,,False,price on request,,,,,,,,,,Ипотека,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,610,Obyekt 610,DINAMO BUILD GROUP,Buxoro viloyati,Buxoro shahri,,Premium,,39.78721,64.460381,True,,389880000.0,1665600000.0,,,7876364.0,,49.5,130.0,"1, 2, 3, 4",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,378,Obyekt 378,"OOO ""ZGG G'IJDUVON HOMES""",Buxoro viloyati,G'ijduvon tumani,,Komfort,,40.09958975284579,64.68107140517594,True,,386100000.0,957000000.0,,,6500000.0,,59.4,127.6,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,622,Chinor Residence,''U K ASSET GROUP'' MCHJ,Farg'ona viloyati,Farg'ona shahri,,Komfort,,40.389819,71.780152,True,,412800000.0,742600000.0,,,8600000.0,,48.0,65.6,"2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,106,Obyekt 106,“GARANT UCHQUDUQ” MCHJ,Navoiy viloyati,Uchquduq tumani,,Komfort,,42.158925,63.568471,True,,358400000.0,681800000.0,,,7000000.0,,51.2,94.24,"2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,625,Obyekt 625,Xo'jaqo'rg'on,Samarqand viloyati,Kattaqurg'on tumani,,Komfort,,39.89818,66.297676,True,,189145000.0,465583000.0,,,5500000.0,,34.39,69.49,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,185,Obyekt 185,PRESTIGE LIGHT HOUSE,Samarqand viloyati,Samarqand shahri,,Komfort,,39.675283911296766,66.9161073599306,True,,742000000.0,1533000000.0,,,14000000.0,,53.0,102.5,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,96,Obyekt 96,"OOO ""STROY DOM SIYOB""",Samarqand viloyati,Samarqand shahri,,Biznes,,39.671984,66.937556,True,,579600000.0,2476656000.0,,,13966265.0,,41.5,90.0,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,528,Do'mbirobod Tower,Immeuble Moderns,Toshkent shahri,Chilonzor tumani,,Komfort,,41.251597,69.207063,True,,534750000.0,1088950000.0,,,11625000.0,,46.0,75.1,"1, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,521,Obyekt 521,OOO “DISCUS FLOUR”,Toshkent shahri,Mirobod tumani,,Biznes,,41.266864,69.29879,True,,400500000.0,1285500000.0,,,15000000.0,,26.7,85.7,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,414,Obyekt 414, BOG'I SHAMOL UYLARI,Toshkent shahri,Sergeli tumani,,Komfort,,41.242982,69.221541,True,,499083000.0,2819700000.0,,,12415000.0,,40.2,67.6,"1, 2",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,496,Obyekt 496,Baxt Developments ,Toshkent shahri,Sergeli tumani,O'zgarish,Komfort,,41.231164,69.21168,True,,485939250.0,898273800.0,,,11542500.0,,42.1,52.7,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,32,Obyekt 32,«TARGOVIY DOM FAROVON» МЧЖ,Toshkent shahri,Uchtepa tumani,,Komfort,,41.27617,69.185581,True,,420970000.0,2869500000.0,,,9881925.0,,42.6,99.5,"1, 2, 3, 4",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,417,Obyekt 417,ERA LUX MONTAJ,Toshkent viloyati,Chirchiq shahri,,Komfort,,41.459765,69.558977,True,,339625000.0,1595800000.0,,,8283537.0,,41.0,101.0,"1, 2, 3, 4",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,604,Obyekt 604,Alter Business,Toshkent viloyati,Olmaliq shahri,,Komfort,,40.850427,69.590546,True,,260700000.0,805010000.0,,,7900000.0,,33.0,76.9,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,539,Obyekt 539,PISKENT CONSTRUCT,Toshkent viloyati,Piskent tumani,,Komfort,,40.906413,69.359229,True,,301600000.0,486400000.0,,,8000000.0,,37.7,46.6,"1, 2",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,540,Obyekt 540,PISKENT CONSTRUCT,Toshkent viloyati,Piskent tumani,,Komfort,,40.906413,69.359229,True,,413490000.0,807400000.0,,,11000000.0,,37.59,72.2,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,572,Obyekt 572,СП ООО ERA LUX MONTAJ,Toshkent viloyati,Qibray tumani,,Komfort,,41.386923,69.460039,True,,440000000.0,720000000.0,,,10000000.0,,44.0,53.0,"2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,104,Obyekt 104,"ООО ""DYNAMIC CORP""",Toshkent viloyati,Toshkent tumani,,Komfort,,41.387934,69.276578,True,,605800000.0,1267500000.0,,,13000000.0,,46.6,97.5,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,566,KELAJAK RESIDENCE,“O‘zshahar qurilish invest” IK MCHJ,Toshkent viloyati,Yuqorichirchiq tumani,,Komfort,,41.294585,69.461079,True,,696755000.0,1480350000.0,,,17911440.0,,38.9,77.8,"1, 2, 3","Ipoteka, Muddatli to'lov",live,,,True,ok
2026-06-29T05:00:05+00:00,uysot,https://uysot.uz/uz/uzbekistan/novostroyki,525,YANGI BOZOR RESIDENCE,BOBUR SHAHZODA CITY,Toshkent viloyati,Yuqorichirchiq tumani,,Komfort,,41.315471,69.533189,True,,567405000.0,1300265000.0,,,13500000.0,,42.03,78.69,"1, 2, 3",Muddatli to'lov,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/bektemir-residence-194,194,Bektemir Residence,Bektemir Hills Development,Toshkent shahri,Bektemir tumani,"г. Ташкент , Бектемирский район, Махалля “Ийк Ота МФЙ” , улица Каноат",,2027-09-30T21:00:14.230Z,41.239139,69.369173,True,,651780000.0,,,,12070000.0,,54.0,129.0,"2, 3",Muddatli to'lov 28 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/shirin-hayot-220,220,Shirin Hayot,Xon Saroy,Toshkent shahri,Bektemir tumani,"г. Ташкент, Бектемирский район, улица Юкори Чирчик, 72",,2028-01-01T07:24:46.676Z,41.236711,69.354324,True,price on request,0.0,,,,,,26.8,53.5,"1, 2",Muddatli to'lov 84 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/barxan-residence-145,145,Barxan Residence,Barxan Residence,Toshkent shahri,Chilonzor tumani,"Чиланзарский район, улица Гавхар, 125.",,2027-12-01T11:14:12.846Z,41.254063,69.194533,True,,383838000.0,,,,11400000.0,,33.67,96.91,"1, 2, 3",Muddatli to'lov 48 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/do'mbirobod-residence-130,130,Do’mbirobod Residence,BM Group,Toshkent shahri,Chilonzor tumani,г. Ташкент Чиланзарский район массив Домбиробод. Тирсакобод улица,,2026-11-29T19:02:27.868Z,41.24635180498342,69.20329217790976,True,,292050000.0,,,,9900000.0,,29.5,79.5,"1, 2",Muddatli to'lov 36 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/joziba-268,268,Joziba,Ziynat Capital,Toshkent shahri,Chilonzor tumani,"г. Ташкент, Чиланзарский район, улица Катартал, 7-квартал, 45А",,2026-08-01T10:55:50.467Z,41.295184,69.210728,True,,1018660000.0,,,,15500000.0,,65.72,139.12,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/orzular-maskani-196,196,Orzular Maskani,Zamon Binolar,Toshkent shahri,Chilonzor tumani,"г. Ташкент, Чиланзарский район , ул. Катарал-1",,2027-04-01T11:13:34.018Z,41.29595,69.21566,True,,706560000.0,,,,13800000.0,,51.2,93.5,"2, 3",Muddatli to'lov 36 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/vision-150,150,Vision,Neo House,Toshkent shahri,Chilonzor tumani,"Ташкент, Чиланзарский район, ул.Арнасой-5А",,2027-04-01T12:53:01.067Z,41.28373,69.234009,True,,882750000.0,,,,16500000.0,,53.5,189.3,"1, 2, 3, 4, 5",Muddatli to'lov 24 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/crown-zamon-146,146,Crown Zamon,CROWN DEVELOPMENT,Toshkent shahri,Mirobod tumani,"г.Ташкент, Мирабадский район, улица Фаргона йули 48 дом",,2027-12-01T10:10:31.446Z,41.287958,69.302149,True,,428100000.0,,,,15000000.0,,28.54,66.96,"1, 2",Muddatli to'lov 36 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/fazo-251,251,Fazo,Xon Saroy,Toshkent shahri,Mirobod tumani,"г. Ташкент, Мирабадский район, МФЙ Тонг Юлдузи, улица Фаргона йули, 24",,2028-06-30T10:34:02.958Z,41.289873,69.29923,True,price on request,0.0,,,,,,33.2,59.1,"1, 2",Muddatli to'lov 36 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/new-zealand-136,136,Furqat Residence,New Zealand,Toshkent shahri,Mirobod tumani,"г. Ташкент, Мирабадский р-н, ул. Эски Сарикул 113/10",,2026-09-30T09:47:24.369Z,41.273982,69.301718,True,,416000000.0,,,,13000000.0,,32.0,72.5,"1, 2, 3",Muddatli to'lov 16 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/golden-lake-308,308,Golden Lake,Centris Development,Toshkent shahri,Mirobod tumani,"г. Ташкент, Мирабадский район, улица Алтынкуль, 109",,2027-12-01T10:46:43.885Z,41.27157,69.302554,True,,349500000.0,,,,11650000.0,,30.0,78.0,"1, 2, 3",Muddatli to'lov 30 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/mirabad-residence-310,310,Mirabad Residence,DISCUS FLOUR,Toshkent shahri,Mirobod tumani,"г. Ташкент, Мирабадский район, улица Олтинкул, 22",,2027-11-01T16:55:17.229Z,41.274721,69.308671,True,,,,,,8806000.0,,,,,Muddatli to'lov 36 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/mirador-324,324,Mirador,Kayan Development,Toshkent shahri,Mirobod tumani,"г. Ташкент, Мирабадский район, Фаргона йули, 52",,2029-01-01T06:15:03.752Z,41.29318405505945,69.2975418895478,True,price on request,0.0,,,,,,26.3,102.6,"1, 2, 3, 4",Muddatli to'lov 36 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nrg-meros-318,318,NRG Meros,NRG-BI,Toshkent shahri,Mirobod tumani,"г. Ташкент, Мирабадский район, махаллинский сход граждан Инокобод",,2026-06-26T21:15:15.615Z,41.280492,69.297139,True,,735930000.0,,,,18500000.0,,39.78,128.79,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/o'z-makon-85,85,O'z Makon,Golden House,Toshkent shahri,Mirobod tumani,"г. Ташкент, Мирабадский р-н, ул. Фаргона Йули",,2025,41.29138158246783,69.29822159510589,True,,506975000.0,,,,17500000.0,,28.97,78.28,"1, 2, 3, 4",Muddatli to'lov 24 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/sun-124,124,SUN,Human2Human,Toshkent shahri,Mirobod tumani,"Сайхун, 56/2",,2027-09-01T18:11:36.790Z,41.28250897832566,69.30238283467024,True,,467100000.0,,,,13500000.0,,34.6,83.9,"1, 2, 3, 4",Muddatli to'lov 21 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/savr-avenue-127,127,Savr Avenue,Vero Group,Toshkent shahri,Mirobod tumani,"г.Ташкент, Мирабадский район, Улица Савр дом 3",,2026-11-19T13:07:27.076Z,41.27498962864171,69.28773965410555,True,,407190000.0,,,,14700000.0,,27.7,85.8,"1, 2, 3",Muddatli to'lov 45 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/stellar-residence-266,266,Stellar Residence,TENET ,Toshkent shahri,Mirobod tumani,"г. Ташкент, Мирабадский район, улица Садыка Азимова, 72А",,2027-12-01T08:21:15.667Z,41.302352,69.28571,False,price on request,,,,,,,,,,Muddatli to'lov 24 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/venera-residence-142,142,Venera Residence,NAU COMPANY,Toshkent shahri,Mirobod tumani,"Мирабадский район, улица Тараса Шевченко 26",,2026-12-01T16:36:22.761Z,41.300629,69.276349,True,,1425735000.0,,,,31860000.0,,44.75,111.96,"1, 2, 3",Muddatli to'lov 12 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/assalom-bog'lar-83,83,Assalom Bog'lar,Golden House,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский р-н, ул. Шахриобод, 53",,2025,41.347694621620576,69.33821279635549,True,,402560000.0,,,,13600000.0,,29.6,81.25,"1, 2, 3",Muddatli to'lov 20 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/botanika-209,209,Botanika,Renaissance Building Company,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район, проезд Дурмон йули",,2027-01-01T15:55:24.627Z,41.338556,69.315773,True,,,,,,18000000.0,,,,,Muddatli to'lov 12 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/d-casa-305,305,D-CASA,Dream Level ,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район, Алишеробод МФЙ",,2027-08-01T09:28:33.905Z,41.33037,69.40136,True,,,,,,14625000.0,,,,,Muddatli to'lov 24 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/golden-hills-138,138,Golden Hills,THE BEST STROY,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский р-н, ул. Олтинтепа 166",,2026-09-30T12:41:24.640Z,41.313704,69.333608,True,,578340000.0,,,,13500000.0,,42.84,100.6,"1, 2, 3",Muddatli to'lov 18 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/maftun-makon-320,320,Maftun Makon,NRG-BI,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район",,2026-12-19T09:26:46.330Z,41.324466,69.4078,True,,,,,,16544000.0,,,,,,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/moskva-155,155,Moskva,Diamond Castle ,Toshkent shahri,Mirzo Ulug'bek tumani,"Ташкент, пересечение ул. Аккурган и Осие",,2028-01-01T08:24:27.575Z,41.324779065428025,69.30368098874536,True,,1627400000.0,,,,31600000.0,,51.5,235.0,"1, 2, 3, 4",Muddatli to'lov 36 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/flagman-158,158,NRG Flagman,NRG-BI,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, улица Мухаммада Юсуфа, 54",,2026-05-29T13:36:19.252Z,41.321892,69.327248,True,,1159911037.0,,,,21051017.0,,55.1,141.87,"2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nrg-voha-317,317,NRG Voha,NRG-BI,Toshkent shahri,Mirzo Ulug'bek tumani,"г Ташкент, Мирзо-Улугбекский район, Кайнарсай, 136А",,2025-10-25T05:18:16.716Z,41.316424,69.347664,True,,1155858309.0,,,,25040258.0,,46.16,162.18,"2, 3, 4, 5",,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nrg-bi-4u-tashkent-319,319,NRG-BI 4U Tashkent,NRG-BI,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район",,2027-08-25T08:11:41.467Z,41.327276,69.318679,True,,638088060.0,,,,19093000.0,,33.42,149.5,"1, 2, 3, 4, 5",,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/botanika-saroyi-106,106,NRG-BI Botanika Saroyi,NRG-BI,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район, улица Богишамол ( рядом с Ботаническим садом)",,2026-12-26T14:19:15.859Z,41.349374,69.329934,True,,737751000.0,,,,19950000.0,,36.98,74.57,"1, 2, 3",,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/new-mahall-204,204,New Mahall,New Mahal,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район, улица Катта Дархон 17",,2026-02-01T17:44:11.349Z,41.331819,69.311142,True,,,,,,17000000.0,,,,,Muddatli to'lov 24 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/o'z-mahal-2,2,O'z Mahal,Golden House,Toshkent shahri,Mirzo Ulug'bek tumani,"Мирзо-Улугбекский р-йн, 3-й проезд ул. Дархонтепа",,2024,41.333185165809205,69.30852971163911,True,,709578000.0,,,,15800000.0,,44.91,110.87,"1, 2, 3, 4",Muddatli to'lov 12 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/oltintepa-198,198,Oltintepa,World Class House,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район, улица Паркент 283",,2027-11-30T19:42:28.115Z,41.308604,69.337579,True,,492000000.0,,,,12000000.0,,41.0,100.0,"1, 2, 3",Muddatli to'lov 60 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/pushkin-248,248,Pushkin,Tower Up ,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район, МФЙ Олмачи, махалля Олмачи, 21",,2027-01-01T10:08:05.276Z,41.321398,69.315337,True,,1255118400.0,,,,20640000.0,,60.81,103.16,"2, 3, 4",Muddatli to'lov 60 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/regnum-plaza-5,5,Regnum Plaza,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,"Мирзо-Улугбекский, Сайрам улица, Сайрам махалля",,2026,41.331662,69.323757,True,price on request,0.0,,,,,,44.3,137.56,"1, 2, 3, 4",Muddatli to'lov 27 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/saadiyat-171,171,Saadiyat,Murad Buildings,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский р-н, пересечение улиц Катта Дархан и Аккурганская",,2028-05-17T09:45:24.267Z,41.332023,69.307171,True,price on request,0.0,,,,,,35.76,91.91,"1, 2, 3, 4",Muddatli to'lov 24 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/sayram-plaza-165,165,Sayram Plaza,Ist-Batterflay,Toshkent shahri,Mirzo Ulug'bek tumani,"Мирзо-Улугбекский район ул Сайрам,17",,2027-11-01T08:53:00.876Z,41.328311479023505,69.31576531085825,True,,532480000.0,,,,13000000.0,,40.96,76.8,"1, 2, 3",Muddatli to'lov 24 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/vatan-residence-98,98,Vatan Residence,Xon Saroy,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо Улугбекский район, Равнак 1",,2027,41.33462227128191,69.32215613491714,True,,653212800.0,,,,17760000.0,,36.78,68.4,"1, 2, 3",Muddatli to'lov 36 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/china-house-188,188,Yangi O'zbekiston,China House,Toshkent shahri,Mirzo Ulug'bek tumani,"г. Ташкент, Мирзо-Улугбекский район, улица Янги Узбекистан, Алишеробод МФЙ",,2025-12-25T12:58:07.075Z,41.322908,69.404701,True,,610720000.0,,,,17350000.0,,35.2,70.5,"1, 2",Muddatli to'lov 18 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/aurum-311,311,Aurum,Great House,Toshkent shahri,Olmazor tumani,"г. Ташкент, Алмазарский район, махалля Мискин, малая кольцевая дорога, дом 5A",,2027-12-01T05:25:25.813Z,41.348591,69.247142,True,,600600000.0,,,,14000000.0,,42.9,75.2,"1, 2, 3",Muddatli to'lov 28 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/jomiy-residence-274,274,Jomiy Residence,Chinor Group Development,Toshkent shahri,Olmazor tumani,"г. Ташкент, Алмазарский район, улица Уста Ширин, 117",,2028-02-01T07:07:25.694Z,41.352363,69.257662,True,,431080000.0,,,,13000000.0,,33.16,89.83,"1, 2, 3",Muddatli to'lov 27 oy,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/nrg-jomiy-323,323,NRG Jomiy,NRG-BI,Toshkent shahri,Olmazor tumani,"г. Ташкент, Алмазарский район",,2027-09-18T07:14:46.690Z,41.351745,69.255447,True,,598038000.0,,,,14730000.0,,40.6,127.19,"1, 2, 3, 4",,live,,,True,ok
2026-06-29T05:00:05+00:00,yangiuylar,https://yangiuylar.uz/novostroyka/riverside-residence-164,164,Riverside Residence,Riverside Residence,Toshkent shahri,Olmazor tumani,"Алмазарский район, Коракамиш 2/4",,2026-10-01T07:51:17.890Z,41.362753,69.204091,True,,594000000.0,,,,11000000.0,,54.0,107.5,"2, 3, 4",Muddatli to'lov 23 oy,live,,,True,ok
